Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Azariah,7.0,,8.0,7.0,5.0,,8.0,10.0,7.0,12.0,13.0
Azim,,5.0,,,,,,,,,6.0
Azimjon,,,,,,,,,,,5.0
Aziz,,,5.0,7.0,,5.0,,6.0,8.0,6.0,6.0
Azlan,,,,,,,,,,,6.0
Azriel,8.0,12.0,6.0,7.0,11.0,19.0,10.0,8.0,10.0,8.0,
Babacar,5.0,,,,,,,6.0,,,
Bailey,22.0,18.0,11.0,15.0,11.0,8.0,7.0,9.0,5.0,5.0,5.0
Bakary,,,,,,,5.0,,,5.0,
Barack,,,,,6.0,5.0,,,,,
Barak,,,5.0,,,,,,,,
Baron,,,8.0,5.0,12.0,10.0,6.0,,13.0,5.0,6.0
Barrett,,,,9.0,9.0,,5.0,13.0,13.0,10.0,18.0
Barron,,,6.0,,,,,,,,
Barry,15.0,15.0,21.0,13.0,16.0,13.0,13.0,13.0,9.0,,8.0
Bartosz,,,,,,7.0,7.0,,,,
Baruch,18.0,22.0,10.0,24.0,18.0,17.0,34.0,26.0,22.0,19.0,24.0
Bashar,,,6.0,,,,,,,,
Bashir,,,,,,,,6.0,,5.0,
Basil,,,7.0,7.0,,,6.0,6.0,,6.0,
Bastian,,,,,,,,,,,11.0
Baxter,,,,,,,,,,7.0,
Bayron,,5.0,7.0,7.0,12.0,11.0,5.0,9.0,11.0,,
Bear,,,,,,,,,,,6.0
Beau,8.0,10.0,7.0,8.0,5.0,6.0,13.0,12.0,13.0,24.0,33.0
Beck,,,,,,,5.0,,,,
Beckett,8.0,9.0,20.0,14.0,14.0,20.0,26.0,34.0,28.0,30.0,34.0
Beckham,,6.0,,,,,,,8.0,,6.0
Behruz,,,,,,,,,,,6.0
Belal,,,,,5.0,,,,,,
Ben,49.0,54.0,48.0,34.0,42.0,45.0,29.0,43.0,28.0,39.0,27.0
Benedetto,7.0,,,,,5.0,,,,,
Benedict,8.0,9.0,6.0,10.0,11.0,6.0,5.0,7.0,7.0,8.0,12.0
Benicio,5.0,,6.0,,8.0,9.0,7.0,7.0,8.0,11.0,7.0
Benito,5.0,5.0,6.0,6.0,,,,,,,
Benjamen,,,,,,6.0,,,,,
Benjamin,818.0,773.0,778.0,772.0,704.0,783.0,802.0,813.0,796.0,796.0,862.0
Bennett,33.0,25.0,26.0,25.0,21.0,37.0,33.0,28.0,43.0,58.0,72.0
Benny,21.0,23.0,28.0,24.0,20.0,17.0,15.0,13.0,12.0,8.0,14.0
Benson,27.0,18.0,26.0,28.0,33.0,25.0,22.0,29.0,24.0,15.0,29.0
Bentlee,,,,,,,,6.0,5.0,7.0,5.0
Bentley,,,,,,8.0,77.0,135.0,137.0,133.0,108.0
Bently,,,,,,,6.0,6.0,13.0,5.0,
Benton,,,,,,,,,6.0,7.0,
Bentzion,,6.0,12.0,9.0,,8.0,,6.0,16.0,7.0,11.0
Benyamin,,5.0,,,8.0,6.0,,6.0,5.0,9.0,9.0
Benzion,15.0,14.0,6.0,12.0,19.0,19.0,11.0,15.0,16.0,27.0,20.0
Berel,,,,6.0,,7.0,5.0,7.0,8.0,6.0,9.0
Berish,7.0,,9.0,12.0,9.0,5.0,8.0,10.0,5.0,6.0,12.0
Berl,5.0,10.0,6.0,7.0,10.0,8.0,5.0,12.0,,7.0,15.0
Bernard,28.0,16.0,18.0,16.0,12.0,15.0,9.0,17.0,17.0,13.0,14.0
Bernardo,6.0,5.0,,8.0,,7.0,,,6.0,,
Bernie,,11.0,,,,,,,,,
Betzalel,6.0,6.0,8.0,,7.0,5.0,5.0,7.0,6.0,,
Bilal,19.0,20.0,9.0,14.0,16.0,22.0,19.0,18.0,18.0,15.0,17.0
Bill,9.0,10.0,8.0,6.0,,5.0,6.0,,6.0,,
Billy,15.0,23.0,21.0,21.0,20.0,13.0,16.0,20.0,13.0,9.0,18.0
Binyamin,8.0,7.0,11.0,10.0,16.0,15.0,10.0,11.0,14.0,13.0,13.0
Binyomin,22.0,11.0,18.0,11.0,17.0,18.0,7.0,18.0,18.0,17.0,15.0
Bishop,,,8.0,7.0,6.0,9.0,9.0,10.0,7.0,,7.0
Bjorn,,,,5.0,,,,,,,6.0
Bladimir,5.0,5.0,5.0,,,5.0,,,,,
Blaine,5.0,7.0,7.0,10.0,,6.0,7.0,,6.0,7.0,
Blair,6.0,,6.0,,6.0,,,,,,
Blaise,10.0,8.0,,11.0,8.0,14.0,9.0,16.0,11.0,13.0,7.0
Blaize,,5.0,,,,,,,,,
Blake,112.0,117.0,105.0,142.0,188.0,196.0,188.0,252.0,320.0,310.0,261.0
Blaze,6.0,,5.0,10.0,7.0,,,,5.0,7.0,7.0
Bless,,,,,,5.0,,,5.0,,
Bo,,,7.0,7.0,,,6.0,5.0,8.0,,5.0
Boaz,,8.0,7.0,5.0,,8.0,8.0,7.0,6.0,,7.0
Bobby,12.0,12.0,13.0,8.0,17.0,16.0,9.0,6.0,9.0,9.0,7.0
Bode,,,,,,,5.0,5.0,6.0,,7.0
Boden,,,10.0,7.0,6.0,,8.0,5.0,,7.0,8.0
Bodhi,,,,,7.0,8.0,13.0,12.0,9.0,10.0,22.0
Bodie,,,,,,,5.0,,,7.0,8.0
Boone,,,,,,,,,,,5.0
Boris,5.0,8.0,9.0,7.0,8.0,,6.0,7.0,,9.0,
Boruch,22.0,7.0,19.0,11.0,17.0,11.0,14.0,19.0,13.0,16.0,16.0
Bosco,,,,7.0,,,,,5.0,,
Boston,,,6.0,,7.0,5.0,,,,,
Boubacar,11.0,9.0,5.0,9.0,,11.0,9.0,9.0,8.0,14.0,7.0
Bowen,6.0,8.0,5.0,6.0,7.0,7.0,8.0,10.0,10.0,13.0,19.0
Bowie,,,,,,,7.0,5.0,,,
Brad,11.0,16.0,14.0,16.0,15.0,15.0,9.0,9.0,,,6.0
Bradan,,,,,,,5.0,,,,
Braden,64.0,61.0,63.0,51.0,61.0,45.0,46.0,38.0,41.0,24.0,24.0
Bradford,,,6.0,6.0,,,,,7.0,,
Bradlee,,,,,,,,,,,5.0
Bradley,99.0,89.0,81.0,83.0,91.0,73.0,86.0,117.0,127.0,135.0,126.0
Bradly,,,,,,,9.0,6.0,,,
Bradon,5.0,,,,,,,,,,
Brady,96.0,130.0,154.0,203.0,193.0,156.0,131.0,127.0,139.0,106.0,71.0
Bradyn,,5.0,12.0,9.0,14.0,10.0,7.0,7.0,6.0,,9.0
Braedan,,5.0,,6.0,6.0,,12.0,,,5.0,
Braeden,36.0,41.0,42.0,40.0,51.0,32.0,40.0,26.0,23.0,22.0,18.0
Braedon,8.0,10.0,13.0,8.0,15.0,8.0,8.0,8.0,7.0,,
Braedyn,,6.0,5.0,,,,7.0,6.0,7.0,5.0,
Braiden,12.0,9.0,10.0,16.0,18.0,16.0,13.0,18.0,16.0,13.0,11.0
Brailyn,,6.0,,,,,,,,,
Brandan,11.0,9.0,9.0,19.0,9.0,5.0,,,,,
Branden,48.0,47.0,33.0,37.0,45.0,30.0,33.0,25.0,22.0,16.0,14.0
Brandin,7.0,,5.0,5.0,5.0,,,6.0,,,
Brando,9.0,16.0,6.0,13.0,,6.0,9.0,9.0,6.0,,
Brandon,1042.0,907.0,924.0,826.0,822.0,713.0,686.0,585.0,556.0,450.0,412.0
Brandy,5.0,,,,5.0,,,6.0,,,
Brandyn,5.0,8.0,7.0,14.0,11.0,6.0,5.0,,,5.0,
Branson,,,,,,,,,6.0,5.0,9.0
Brantley,,,,,,,,,26.0,57.0,78.0
Braulio,5.0,,7.0,,,5.0,,,,,
Braxton,6.0,8.0,10.0,14.0,15.0,16.0,11.0,25.0,22.0,30.0,31.0
Brayan,47.0,64.0,55.0,49.0,59.0,53.0,57.0,49.0,34.0,34.0,29.0
Brayden,68.0,133.0,162.0,204.0,250.0,283.0,322.0,363.0,397.0,329.0,298.0
Braydin,,,,,,10.0,,5.0,,,
Braydon,13.0,9.0,17.0,21.0,35.0,35.0,32.0,30.0,24.0,23.0,16.0
Braylen,,,,,8.0,8.0,9.0,13.0,11.0,8.0,11.0
Braylin,,,,,,,,5.0,,7.0,5.0
Braylon,,,,,21.0,28.0,17.0,24.0,16.0,15.0,8.0
Brayson,,,,,,,,,7.0,5.0,7.0
Brayton,,,5.0,,,6.0,,,,5.0,
Brendan,234.0,235.0,194.0,187.0,170.0,172.0,160.0,130.0,108.0,98.0,88.0
Brenden,57.0,30.0,40.0,47.0,42.0,38.0,28.0,28.0,25.0,15.0,20.0
Brendon,30.0,33.0,27.0,40.0,34.0,25.0,24.0,19.0,17.0,14.0,6.0
Brendyn,,,,,5.0,,,,,,
Brennan,50.0,46.0,57.0,51.0,56.0,61.0,56.0,54.0,40.0,42.0,59.0
Brennen,5.0,7.0,8.0,10.0,8.0,19.0,8.0,8.0,7.0,,5.0
Brennon,,,,,,8.0,,,6.0,,
Brent,28.0,23.0,18.0,22.0,11.0,20.0,12.0,19.0,15.0,12.0,9.0
Brentley,,,,,,,,,7.0,,5.0
Brenton,6.0,6.0,,5.0,,,7.0,,8.0,5.0,
Bret,,,,,5.0,,,,,,
Brett,68.0,54.0,50.0,34.0,53.0,39.0,35.0,18.0,19.0,20.0,19.0
Brian,687.0,618.0,529.0,512.0,459.0,410.0,334.0,299.0,224.0,234.0,191.0
Brice,7.0,9.0,5.0,7.0,8.0,11.0,7.0,,8.0,8.0,9.0
Brighton,,,,,,,,7.0,,,7.0
Briley,,,,,,,,5.0,,,
Brock,29.0,15.0,23.0,22.0,30.0,18.0,23.0,18.0,22.0,16.0,12.0
Broden,,,,6.0,5.0,,,,5.0,,
Broderick,6.0,5.0,9.0,5.0,6.0,,,7.0,13.0,12.0,5.0
Brodie,6.0,10.0,17.0,21.0,29.0,17.0,18.0,18.0,16.0,10.0,12.0
Brody,48.0,40.0,86.0,146.0,213.0,157.0,187.0,177.0,168.0,173.0,170.0
Brogan,,,,7.0,5.0,7.0,7.0,5.0,,6.0,
Bronson,,,,,,,7.0,,10.0,6.0,
Brooklyn,,,,,,11.0,7.0,7.0,5.0,,7.0
Brooks,6.0,6.0,,,8.0,7.0,8.0,14.0,18.0,14.0,29.0
Bruce,33.0,31.0,26.0,47.0,52.0,49.0,34.0,31.0,51.0,38.0,50.0
Bruno,14.0,14.0,16.0,20.0,25.0,18.0,13.0,17.0,9.0,13.0,16.0
Bryan,449.0,410.0,379.0,384.0,364.0,313.0,265.0,230.0,215.0,198.0,212.0
Bryant,93.0,64.0,62.0,44.0,56.0,52.0,40.0,37.0,35.0,24.0,29.0
Bryce,149.0,139.0,145.0,147.0,158.0,139.0,180.0,160.0,191.0,179.0,169.0
Brycen,11.0,8.0,8.0,8.0,12.0,14.0,20.0,34.0,38.0,27.0,26.0
Bryden,,,,,,,,,7.0,6.0,6.0
Bryon,,7.0,,,,,,,,,
Brysen,,,,,,,6.0,5.0,,,10.0
Bryson,20.0,23.0,23.0,21.0,21.0,35.0,45.0,83.0,77.0,99.0,102.0
Bryton,,,5.0,,,,,,5.0,,
Burach,,,,,5.0,,5.0,6.0,,,
Burak,6.0,,,,,,,,,,
Burech,,,,5.0,,5.0,7.0,5.0,7.0,5.0,8.0
Burhan,,,,,,,,,5.0,,
Byron,21.0,21.0,16.0,22.0,34.0,53.0,34.0,45.0,27.0,34.0,14.0
Cade,19.0,19.0,14.0,11.0,11.0,11.0,19.0,6.0,5.0,6.0,13.0
Caden,78.0,105.0,115.0,125.0,135.0,115.0,106.0,101.0,96.0,62.0,74.0
Cadence,,,,,,5.0,,,,,
Caeden,,5.0,9.0,,8.0,6.0,6.0,5.0,,5.0,7.0
Cael,5.0,6.0,6.0,,,6.0,,8.0,6.0,,
Caelan,,,,5.0,6.0,,6.0,,5.0,,
Caesar,,,,,,6.0,,,5.0,7.0,5.0
Caiden,16.0,30.0,34.0,44.0,53.0,56.0,71.0,53.0,56.0,77.0,77.0
Cain,6.0,,5.0,,9.0,6.0,,5.0,6.0,,5.0
Cairo,,7.0,,,,,,7.0,11.0,20.0,17.0
Caius,,,,,,,,,,7.0,
Cal,5.0,8.0,8.0,6.0,5.0,,6.0,,,6.0,
Calder,6.0,,,,6.0,,6.0,,6.0,7.0,7.0
Cale,,,,,,9.0,,,,,5.0
Caleb,323.0,306.0,292.0,368.0,360.0,355.0,342.0,409.0,411.0,424.0,411.0
Calen,,,5.0,,,,,,7.0,,
Calix,,,,,,,,,,,7.0
Callan,,,,,,,7.0,14.0,21.0,17.0,23.0
Callen,,,,,,,8.0,19.0,18.0,11.0,27.0
Callum,6.0,7.0,10.0,8.0,17.0,14.0,14.0,15.0,18.0,19.0,12.0
Calogero,,,,,,6.0,,,,7.0,
Calum,,,,,5.0,8.0,,6.0,,5.0,6.0
Calvin,75.0,73.0,75.0,64.0,76.0,63.0,76.0,83.0,74.0,84.0,90.0
Cam,,,,,,,,,5.0,,
Camari,,,,,,6.0,,,,10.0,
Camden,39.0,35.0,36.0,45.0,49.0,63.0,62.0,63.0,65.0,127.0,125.0
Camdyn,,5.0,,,,,12.0,7.0,5.0,,7.0
Cameren,,5.0,8.0,,5.0,5.0,,,,8.0,6.0
Camerin,,,,,,,,,,5.0,
Cameron,328.0,333.0,333.0,387.0,346.0,320.0,341.0,405.0,386.0,357.0,341.0
Camilo,13.0,18.0,18.0,19.0,13.0,19.0,12.0,10.0,18.0,16.0,6.0
Campbell,,6.0,6.0,,6.0,5.0,8.0,,,6.0,10.0
Camren,23.0,14.0,26.0,22.0,25.0,27.0,23.0,24.0,37.0,24.0,21.0
Camrin,,,7.0,7.0,5.0,9.0,6.0,,6.0,,6.0
Camron,26.0,26.0,25.0,24.0,25.0,23.0,19.0,18.0,12.0,10.0,15.0
Camryn,7.0,13.0,11.0,13.0,11.0,25.0,14.0,16.0,15.0,19.0,16.0
Can,6.0,,,,,,,,,,
Cannon,,,,,,,7.0,,5.0,8.0,5.0
Carl,58.0,32.0,41.0,53.0,38.0,35.0,23.0,16.0,41.0,23.0,29.0
Carlisle,,,,,,,5.0,,5.0,,
Carlito,,,,6.0,,,5.0,,,,
Carlo,16.0,18.0,12.0,12.0,16.0,17.0,16.0,19.0,9.0,8.0,15.0
Carlos,279.0,270.0,303.0,273.0,280.0,257.0,201.0,185.0,186.0,160.0,154.0
Carlton,8.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,7.0,,6.0
Carmello,,6.0,11.0,7.0,,10.0,11.0,14.0,6.0,10.0,
Carmelo,21.0,25.0,18.0,22.0,23.0,21.0,16.0,58.0,41.0,60.0,41.0
Carmen,,5.0,10.0,5.0,,5.0,5.0,7.0,7.0,,5.0
Carmine,18.0,26.0,45.0,37.0,33.0,25.0,33.0,36.0,28.0,26.0,35.0
Caron,,,,7.0,,,,,,,
Carsen,5.0,,,5.0,6.0,,6.0,11.0,,,
Carson,81.0,84.0,67.0,98.0,117.0,109.0,124.0,140.0,136.0,135.0,157.0
Carsyn,,,,,,,,,,,5.0
Carter,161.0,173.0,209.0,197.0,246.0,321.0,389.0,398.0,433.0,503.0,550.0
Cartier,,,,,,,,5.0,8.0,6.0,5.0
Carver,,,,,7.0,,,,,,
Case,,,,,,,7.0,6.0,6.0,5.0,7.0
Casen,,,,,,,,,,,5.0
Casey,60.0,49.0,56.0,44.0,52.0,39.0,35.0,34.0,35.0,28.0,22.0
Cash,5.0,,14.0,15.0,17.0,22.0,20.0,12.0,19.0,16.0,16.0
Cashmere,,,,,6.0,,,5.0,6.0,,
Casimir,,,,,,,,5.0,5.0,,
Cason,,,,,7.0,,8.0,8.0,,,10.0
Casper,,10.0,,5.0,,5.0,5.0,9.0,,10.0,9.0
Cassidy,,,7.0,,5.0,,,,5.0,,
Cassiel,,,,,,,,,,6.0,
Cassius,7.0,12.0,14.0,12.0,18.0,15.0,15.0,15.0,17.0,19.0,20.0
Castiel,,,,,,,5.0,,13.0,12.0,16.0
Cavan,,,5.0,,,7.0,5.0,,5.0,5.0,6.0
Cayden,44.0,48.0,45.0,62.0,89.0,112.0,105.0,94.0,96.0,110.0,100.0
Cayleb,,,,5.0,,,,,,,
Cayson,,,,,,,,,,,6.0
Ceasar,7.0,5.0,8.0,6.0,5.0,5.0,,,,,
Cecil,,,,5.0,,5.0,,5.0,,,
Cedric,11.0,11.0,17.0,18.0,16.0,,8.0,9.0,16.0,13.0,8.0
Cesar,73.0,84.0,70.0,79.0,81.0,77.0,88.0,53.0,64.0,46.0,44.0
Chace,,,,9.0,30.0,35.0,46.0,29.0,28.0,23.0,17.0
Chad,47.0,43.0,56.0,40.0,36.0,30.0,27.0,27.0,20.0,22.0,24.0
Chael,,,,,,,,,,5.0,
Chaim,140.0,160.0,146.0,192.0,178.0,179.0,161.0,194.0,206.0,212.0,157.0
Chaise,,,,,,5.0,,,,,
Chananya,5.0,,8.0,,,,5.0,,5.0,,6.0
Chance,38.0,29.0,37.0,52.0,43.0,46.0,48.0,51.0,77.0,62.0,72.0
Chandler,17.0,14.0,11.0,12.0,11.0,9.0,12.0,11.0,8.0,7.0,16.0
Chanina,,,,,5.0,,,,,,
Channing,,,,,,5.0,8.0,10.0,15.0,11.0,10.0
Chanoch,,,,,5.0,,5.0,,6.0,,
Charles,409.0,411.0,458.0,412.0,407.0,407.0,387.0,430.0,415.0,409.0,418.0
Charley,,,,,,5.0,,,,,
Charlie,44.0,50.0,52.0,59.0,54.0,70.0,74.0,69.0,76.0,79.0,66.0
Charly,12.0,,,5.0,,,,,,7.0,
Chase,149.0,155.0,190.0,266.0,318.0,378.0,359.0,372.0,369.0,385.0,402.0
Chaskel,,,5.0,,5.0,5.0,,,,,
Chauncey,12.0,9.0,6.0,,6.0,7.0,,,,,
Chayce,,,,,10.0,,6.0,11.0,10.0,9.0,8.0
Chayse,,,7.0,9.0,9.0,8.0,10.0,,7.0,6.0,7.0
Chaz,8.0,10.0,9.0,,8.0,7.0,15.0,7.0,,5.0,
Chazz,,,5.0,,,,,,,,
Che,,5.0,7.0,,,,,5.0,,,
Cheick,7.0,,,,,,,,,6.0,
Cheikh,7.0,7.0,6.0,,,,,,,9.0,
Cheskel,17.0,14.0,14.0,15.0,20.0,19.0,12.0,17.0,13.0,17.0,21.0
Chesky,5.0,6.0,6.0,6.0,14.0,8.0,14.0,10.0,20.0,13.0,12.0
Chester,,,,5.0,,,5.0,5.0,6.0,7.0,
Chevy,,,,,5.0,,,,,,
Chezkel,,,,,,,6.0,,5.0,,
Chezky,,,,,5.0,,,,,,
Chiam,,,,,5.0,,,,,,
Chris,76.0,75.0,97.0,101.0,94.0,84.0,77.0,59.0,73.0,75.0,55.0
Christ,6.0,6.0,7.0,,7.0,6.0,,,,,
Christain,,,7.0,5.0,,,5.0,,,5.0,
Christan,,,5.0,5.0,,6.0,,6.0,,,
Christen,,5.0,,,,,,,,,
Christian,907.0,912.0,903.0,865.0,842.0,862.0,715.0,702.0,697.0,604.0,537.0
Christiano,,,,,,5.0,,,,,
Christien,,,,,5.0,,,,,,
Christofer,5.0,8.0,9.0,13.0,7.0,9.0,9.0,8.0,6.0,,
Christophe,5.0,,,,,,,,,,
Christopher,1545.0,1514.0,1474.0,1425.0,1284.0,1207.0,1074.0,980.0,843.0,789.0,717.0
Christos,8.0,9.0,16.0,9.0,9.0,17.0,14.0,12.0,7.0,8.0,9.0
Chrystian,,,,,,5.0,,,,,
Chuna,,,,,,,,,,5.0,
Cian,13.0,17.0,14.0,14.0,11.0,13.0,16.0,10.0,10.0,15.0,15.0
Ciaran,14.0,14.0,7.0,6.0,9.0,11.0,11.0,11.0,7.0,8.0,11.0
Cillian,,,6.0,,5.0,,10.0,8.0,7.0,9.0,13.0
Ciro,,,,,7.0,,,,,,
Clarence,10.0,8.0,11.0,14.0,8.0,13.0,6.0,11.0,9.0,12.0,11.0
Clark,12.0,10.0,15.0,11.0,5.0,11.0,12.0,19.0,15.0,27.0,27.0
Claude,7.0,,,10.0,,9.0,,,,,
Claudio,12.0,5.0,10.0,6.0,11.0,6.0,,6.0,,,5.0
Clay,7.0,6.0,,,,,6.0,7.0,,,6.0
Clayton,35.0,32.0,18.0,28.0,34.0,28.0,37.0,32.0,30.0,35.0,19.0
Clement,5.0,,,,,,6.0,,,,
Cliff,,,5.0,,,,,,,,
Clifford,16.0,9.0,12.0,10.0,8.0,9.0,9.0,11.0,,6.0,5.0
Clifton,5.0,6.0,,7.0,,,7.0,,5.0,5.0,
Clint,7.0,,,,5.0,,7.0,,,6.0,
Clinton,5.0,8.0,5.0,13.0,5.0,6.0,15.0,5.0,11.0,5.0,7.0
Clive,,,11.0,5.0,,7.0,,6.0,6.0,,
Clyde,7.0,7.0,5.0,7.0,9.0,7.0,11.0,5.0,7.0,11.0,9.0
Coby,6.0,11.0,18.0,9.0,10.0,7.0,6.0,7.0,6.0,9.0,6.0
Cody,182.0,167.0,154.0,132.0,131.0,110.0,104.0,96.0,78.0,76.0,58.0
Coen,5.0,,,,,,,,6.0,,5.0
Cohen,,6.0,14.0,13.0,11.0,13.0,12.0,13.0,12.0,8.0,11.0
Colby,48.0,54.0,32.0,32.0,45.0,42.0,34.0,29.0,19.0,21.0,10.0
Colden,5.0,7.0,7.0,8.0,6.0,12.0,11.0,8.0,8.0,10.0,10.0
Cole,165.0,203.0,198.0,235.0,252.0,242.0,234.0,206.0,217.0,203.0,178.0
Coleman,6.0,14.0,,6.0,9.0,6.0,9.0,,9.0,,6.0
Coleton,,,,,5.0,,,,,,
Colin,318.0,298.0,271.0,246.0,248.0,265.0,261.0,214.0,208.0,219.0,222.0
Collin,119.0,127.0,111.0,105.0,135.0,141.0,123.0,101.0,68.0,74.0,76.0
Colt,,,,5.0,5.0,9.0,12.0,12.0,17.0,9.0,28.0
Colten,5.0,,5.0,9.0,15.0,12.0,17.0,26.0,15.0,16.0,14.0
Coltin,,,,,,,,,5.0,,
Colton,35.0,43.0,44.0,47.0,92.0,90.0,110.0,152.0,176.0,238.0,177.0
Coltyn,,,,,,,,6.0,,,
Conan,,,,,,,,,,,7.0
Conlan,,5.0,,,,,,,,,
Conner,83.0,70.0,84.0,77.0,47.0,78.0,69.0,60.0,46.0,40.0,37.0
Connor,545.0,520.0,499.0,459.0,419.0,432.0,451.0,410.0,391.0,411.0,376.0
Conor,64.0,61.0,47.0,51.0,46.0,53.0,52.0,41.0,36.0,48.0,52.0
Conrad,16.0,12.0,18.0,10.0,13.0,18.0,14.0,11.0,16.0,10.0,14.0
Constantine,13.0,17.0,15.0,21.0,15.0,17.0,15.0,16.0,15.0,14.0,15.0
Constantinos,,,5.0,,,,,,,,
Cooper,74.0,92.0,119.0,162.0,168.0,151.0,176.0,176.0,188.0,177.0,180.0
Corban,,,5.0,,,5.0,,,5.0,,
Corbin,13.0,17.0,17.0,28.0,15.0,21.0,30.0,35.0,25.0,23.0,40.0
Cordell,6.0,6.0,6.0,15.0,12.0,7.0,6.0,,5.0,9.0,
Corey,86.0,110.0,74.0,76.0,71.0,57.0,58.0,60.0,53.0,52.0,40.0
Cormac,5.0,7.0,8.0,11.0,17.0,14.0,14.0,15.0,9.0,10.0,20.0
Cornelius,,,8.0,,6.0,,5.0,5.0,5.0,7.0,
Cornell,7.0,,,,6.0,,10.0,,,,
Cortez,,,,,,,5.0,,,,
Corwin,,,,,7.0,,,,,,5.0
Cory,45.0,28.0,32.0,36.0,36.0,25.0,23.0,22.0,19.0,24.0,19.0
Cosmo,,5.0,,5.0,,5.0,,,,,
Courtney,8.0,6.0,5.0,5.0,7.0,10.0,10.0,,6.0,,
Craig,37.0,29.0,28.0,42.0,31.0,33.0,22.0,25.0,12.0,17.0,15.0
Crew,,,,,,,,5.0,,,8.0
Cristhian,,6.0,5.0,7.0,,5.0,,,,6.0,
Cristian,159.0,158.0,183.0,185.0,150.0,147.0,145.0,121.0,96.0,99.0,80.0
Cristiano,,5.0,,5.0,10.0,10.0,8.0,12.0,11.0,19.0,10.0
Cristo,6.0,,,,,,,,,,
Cristobal,,,5.0,,,6.0,6.0,5.0,,,5.0
Cristofer,15.0,12.0,20.0,21.0,18.0,12.0,12.0,16.0,16.0,13.0,6.0
Cristopher,29.0,28.0,41.0,42.0,40.0,41.0,36.0,25.0,30.0,20.0,16.0
Crosby,,,,,,,5.0,12.0,10.0,10.0,13.0
Cross,,,,,,5.0,,,,,
Cruz,8.0,11.0,13.0,11.0,15.0,22.0,12.0,20.0,25.0,16.0,24.0
Cullen,11.0,7.0,8.0,5.0,12.0,16.0,26.0,15.0,15.0,16.0,22.0
Curtis,43.0,41.0,39.0,41.0,44.0,27.0,33.0,29.0,31.0,22.0,19.0
Cy,,,6.0,,,8.0,5.0,6.0,,,
Cyril,,5.0,8.0,6.0,,,,,,5.0,
Cyrus,26.0,24.0,34.0,37.0,37.0,34.0,30.0,32.0,40.0,39.0,24.0
Daequan,,,6.0,,,,,,,,
Daevon,5.0,,,7.0,,,,,,,
Daijon,,,,5.0,,,,,,,
Dajon,6.0,,,,,,,,,,
Dakarai,,6.0,5.0,5.0,,,8.0,,,,
Dakari,6.0,5.0,,6.0,,5.0,6.0,8.0,,,
Dakoda,5.0,,6.0,6.0,,,,,,,
Dakota,112.0,72.0,67.0,48.0,42.0,37.0,30.0,33.0,25.0,22.0,26.0
Dale,9.0,16.0,15.0,11.0,9.0,10.0,,9.0,6.0,6.0,11.0
Dallas,12.0,18.0,12.0,21.0,21.0,18.0,21.0,31.0,26.0,24.0,31.0
Dalton,36.0,43.0,25.0,22.0,36.0,27.0,23.0,27.0,19.0,29.0,22.0
Dalvin,,,,,,,,,5.0,,
Damani,27.0,12.0,18.0,13.0,14.0,9.0,5.0,8.0,13.0,13.0,
Damari,10.0,9.0,16.0,12.0,8.0,19.0,15.0,15.0,15.0,10.0,10.0
Damario,,,,,,7.0,,,,,
Damarion,,5.0,,5.0,5.0,,11.0,8.0,,5.0,
Damen,,8.0,5.0,,,,,,,5.0,
Dameon,,,5.0,,5.0,5.0,6.0,,,6.0,
Damian,114.0,123.0,110.0,103.0,133.0,126.0,122.0,88.0,123.0,110.0,119.0
Damien,125.0,111.0,114.0,119.0,126.0,106.0,127.0,94.0,86.0,97.0,89.0
Damier,,,,,6.0,,,,,6.0,6.0
Damion,25.0,24.0,28.0,17.0,20.0,21.0,20.0,10.0,9.0,7.0,5.0
Damir,5.0,,,6.0,10.0,14.0,12.0,6.0,6.0,16.0,13.0
Damon,42.0,54.0,33.0,32.0,21.0,31.0,21.0,47.0,33.0,57.0,54.0
Damyan,,5.0,,,,,,,,,
Dan,13.0,13.0,8.0,9.0,10.0,6.0,10.0,,6.0,8.0,10.0
Dandre,16.0,14.0,11.0,10.0,15.0,15.0,10.0,9.0,7.0,,7.0
Dane,17.0,15.0,18.0,23.0,9.0,19.0,16.0,23.0,21.0,18.0,7.0
Dangelo,10.0,9.0,11.0,15.0,7.0,10.0,10.0,10.0,7.0,13.0,13.0
Dani,,,,,,,8.0,,,,
Danial,10.0,,,12.0,,,,,,,6.0
Daniel,1683.0,1548.0,1488.0,1555.0,1450.0,1362.0,1298.0,1136.0,1098.0,1105.0,1023.0
Danilo,6.0,9.0,,5.0,13.0,8.0,5.0,10.0,5.0,7.0,
Daniyal,,,5.0,,6.0,7.0,15.0,8.0,11.0,5.0,10.0
Dannie,,,,,,,,5.0,6.0,,
Danniel,,,,,,,,5.0,,,
Danny,110.0,96.0,123.0,96.0,79.0,106.0,81.0,82.0,55.0,66.0,48.0
Dantae,,,,,,,6.0,,,,
Dante,103.0,98.0,134.0,100.0,92.0,86.0,95.0,103.0,81.0,79.0,72.0
Danthony,,,,5.0,5.0,,,,,,
Dany,,,,5.0,,,6.0,,,,
Danyal,6.0,5.0,,5.0,,,,7.0,,,
Daoud,,,,,,6.0,,,,,
Daouda,,,,,,5.0,,,6.0,,
